contact_id,txn_id,txn_date,product_id,touch_type
419059025,422957647,4/1/15,VTTVX,Email
834644006,422957648,11/3/15,VFORX,Call
800284986,422957649,5/13/15,MWTRX,Web Visit
241934082,422957650,3/27/16,VGELX,Email
987586794,422957651,2/18/16,FSRPX,Email
304370766,422957652,1/1/16,VPGDX,Call
174879405,422957653,6/11/15,PRFDX,Visit
257312921,422957654,1/12/15,AMRMX,Call
351306975,422957655,11/13/15,VTWNX,Visit
502431642,422957656,1/17/16,JANDX,Visit
376077325,422957657,9/24/15,VFIFX,Call
110197375,422957658,2/21/15,VMRGX,Email
221152645,422957659,4/15/15,VEXAX,Web Visit
249040688,422957660,9/16/15,FFNOX,Web Visit
141925334,422957661,8/21/15,VWITX,Email
133783898,422957662,9/18/15,CWGIX,Call
345579121,422957663,3/20/15,FRSTX,Email
509572459,422957664,2/3/15,PRFDX,Web Visit
533703064,422957665,3/2/16,FSDIX,Call
131961299,422957666,1/19/16,VHCAX,Web Visit
149248109,422957667,8/23/15,TWCUX,Visit
681713493,422957668,3/14/15,PONCX,Call
232083086,422957669,7/9/15,SWPPX,Visit
386823423,422957670,2/29/16,LSBDX,Visit
161404018,422957671,9/6/15,VIGIX,Email
851888846,422957672,1/26/15,PRDGX,Call
100311927,422957673,3/24/16,SWPPX,Call
456673330,422957674,11/2/15,PRFHX,Call
423971907,422957675,3/23/16,VDAIX,Call
286336564,422957676,8/2/15,CGMRX,Email
826242374,422957677,1/19/15,FPHAX,Email
699818550,422957678,8/28/15,NYVTX,Call
240905163,422957679,2/17/15,VUSTX,Email
163767937,422957680,3/26/15,VBINX,Call
116024519,422957681,2/23/16,TRRKX,Visit
703496222,422957682,3/25/15,HSGFX,Call
747683124,422957683,5/28/15,FASIX,Visit
171227904,422957684,5/11/15,VINIX,Web Visit
108785151,422957685,3/28/16,VTXVX,Call
506655434,422957686,12/26/15,TOLLX,Web Visit
501657911,422957687,1/8/15,OAKIX,Call
843708318,422957688,3/18/15,AWSHX,Visit
337081151,422957689,8/16/15,FSESX,Email
142209486,422957690,4/24/15,PRHYX,Visit
949011300,422957691,10/29/15,JAOSX,Email
301462372,422957692,8/3/15,MINIX,Email
790488748,422957693,3/20/16,VTIVX,Call
988512581,422957694,6/5/15,FDVLX,Call
189614492,422957695,1/7/15,MDDVX,Email
720953085,422957696,12/15/15,ARTMX,Call
407729415,422957697,8/23/15,HACAX,Email
314313550,422957698,12/5/15,SEQUX,Call
265055895,422957699,4/21/15,SMCWX,Visit
267073212,422957700,11/10/15,MWTRX,Web Visit
143695322,422957701,1/16/15,VSMAX,Visit
108354423,422957702,10/14/15,MDDVX,Visit
249889816,422957703,2/17/16,POSKX,Call
896728576,422957704,1/12/16,MDISX,Web Visit
453005098,422957705,10/19/15,FDIVX,Web Visit
379120286,422957706,2/16/15,VSCGX,Web Visit
279639731,422957707,3/4/16,PGNAX,Call
105020306,422957708,12/1/15,JATTX,Call
122203621,422957709,10/11/15,THOPX,Web Visit
240429818,422957710,2/11/16,VVIAX,Email
858339793,422957711,3/30/16,FSICX,Web Visit
245525971,422957712,7/4/15,SGIIX,Call
251454584,422957713,9/10/15,FRIFX,Email
464080190,422957714,9/29/15,DODBX,Web Visit
128138025,422957715,12/22/15,OAKLX,Visit
551948861,422957716,4/29/15,VMGRX,Visit
263777033,422957717,1/28/15,VINIX,Email
288597379,422957718,8/26/15,POAGX,Visit
367930303,422957719,4/6/15,VTTHX,Visit
139064384,422957720,7/14/15,FLMVX,Web Visit
272840093,422957721,7/10/15,ARTMX,Call
585092666,422957722,3/12/15,VFIFX,Web Visit
845804434,422957723,2/28/15,OAKLX,Email
194476613,422957724,12/14/15,VEMPX,Email
433328060,422957725,4/23/15,TOLLX,Web Visit
205170342,422957726,10/16/15,LSBRX,Email
135101653,422957727,6/1/15,FASIX,Email
337181751,422957728,3/22/16,FFFEX,Web Visit
559788231,422957729,6/1/15,VASGX,Call
898004746,422957730,8/27/15,VSEQX,Call
119177114,422957731,1/29/15,NHMAX,Web Visit
105770742,422957732,5/23/15,VSIAX,Web Visit
548968691,422957733,12/1/15,STFGX,Email
505824484,422957734,2/10/16,ANEFX,Web Visit
246761132,422957735,10/22/15,VBMPX,Call
327101703,422957736,9/5/15,FNARX,Visit
680582315,422957737,2/17/15,TPINX,Call
426297090,422957738,1/29/16,SGIIX,Web Visit
297554476,422957739,7/1/15,VEURX,Call
206882647,422957740,7/3/15,DODFX,Call
326977772,422957741,1/11/16,LAFFX,Email
243840728,422957742,7/23/15,SHSAX,Email
313488819,422957743,6/2/15,FDVLX,Call
425997608,422957744,9/5/15,MALOX,Web Visit
947732747,422957745,10/11/15,VTMGX,Web Visit
908356509,422957746,2/13/16,VTENX,Visit
609277273,422957747,2/16/16,FGCKX,Email
716648395,422957748,9/19/15,PRBLX,Web Visit
105717263,422957749,1/15/15,VTSAX,Web Visit
259781839,422957750,12/28/15,VTIVX,Email
173357379,422957751,1/1/15,TIBCX,Call
309061573,422957752,4/16/15,MINIX,Web Visit
167766394,422957753,3/15/15,FBALX,Email
809153047,422957754,12/2/15,FBGRX,Call
509217973,422957755,1/30/16,PIMIX,Visit
499064404,422957756,10/16/15,USIBX,Call
262971912,422957757,12/23/15,DODIX,Visit
584020667,422957758,3/10/15,VEIPX,Call
522525982,422957759,8/16/15,PRASX,Call
498933257,422957760,12/20/15,VTTVX,Visit
466792418,422957761,5/31/15,PRNEX,Visit
888293491,422957762,6/17/15,FLATX,Visit
195328339,422957763,3/2/15,AMRMX,Visit
934476667,422957764,9/28/15,PGNAX,Call
211000341,422957765,1/29/16,ONGIX,Call
151187323,422957766,10/29/15,FSIIX,Call
978038321,422957767,3/31/15,FSCRX,Email
176149403,422957768,1/9/15,TRRGX,Visit
125889238,422957769,8/20/15,USAUX,Email
339359794,422957770,3/28/16,FLCSX,Call
121850440,422957771,3/24/16,VWINX,Call
261132292,422957772,6/28/15,MFLDX,Call
286865578,422957773,3/29/15,VEXAX,Email
453902107,422957774,2/20/15,PRESX,Web Visit
314960142,422957775,8/29/15,ANWPX,Email
524675956,422957776,11/6/15,VDIGX,Visit
255210785,422957777,5/21/15,VTHRX,Web Visit
426297090,422957778,12/12/15,VPGDX,Web Visit
185191907,422957779,1/17/16,JABAX,Visit
184754550,422957780,11/3/15,PRPFX,Call
141734457,422957781,11/10/15,LAFFX,Visit
922794673,422957782,3/30/16,VBTIX,Email
380667631,422957783,12/25/15,TWGTX,Web Visit
409586872,422957784,2/9/16,GAUCX,Web Visit
940288647,422957785,4/2/15,VSMAX,Visit
622719851,422957786,5/10/15,AMRMX,Web Visit
184380476,422957787,4/7/15,MDLOX,Email
268920589,422957788,1/11/16,VSIAX,Call
210394738,422957789,7/3/15,PIREX,Visit
538218039,422957790,4/27/15,FPHAX,Visit
341511806,422957791,9/8/15,FSDIX,Visit
858636428,422957792,7/5/15,VGHAX,Web Visit
194767502,422957793,8/10/15,FSDAX,Call
418844331,422957794,1/3/15,PRBLX,Web Visit
854432654,422957795,5/23/15,FKGRX,Visit
148863439,422957796,6/3/15,GASFX,Web Visit
360112589,422957797,11/17/15,FBDIX,Visit
850127784,422957798,6/19/15,MFLDX,Email
183514218,422957799,12/1/15,FSTMX,Web Visit
353311141,422957800,1/8/16,VHCOX,Email
117362450,422957801,12/5/15,FSITX,Web Visit
338899382,422957802,7/2/15,VEXPX,Call
598500609,422957803,4/24/15,GENIX,Visit
588420845,422957804,3/2/16,VEMAX,Call
365332742,422957805,6/3/15,AWSHX,Email
114905167,422957806,9/24/15,SGENX,Email
325653227,422957807,11/5/15,FUSEX,Call
936751684,422957808,1/15/15,MAPTX,Web Visit
169586503,422957809,8/30/15,VMCIX,Call
368265456,422957810,3/28/15,USBSX,Email
404419731,422957811,11/12/15,FRIFX,Visit
105622864,422957812,2/10/15,SHSAX,Web Visit
650978535,422957813,1/28/15,PRSVX,Visit
148931116,422957814,5/12/15,VSGAX,Email
100960600,422957815,4/13/15,LAFFX,Visit
902138768,422957816,7/28/15,MPGFX,Email
266767655,422957817,2/23/15,VFFVX,Visit
470247598,422957818,3/31/15,PREIX,Visit
790930162,422957819,2/20/15,VMCIX,Visit
512869517,422957820,9/9/15,GENIX,Visit
486412831,422957821,4/28/15,VTMSX,Call
383464619,422957822,2/16/15,PIREX,Call
372483984,422957823,10/15/15,VWNFX,Web Visit
571388700,422957824,5/16/15,PRLAX,Email
299971353,422957825,1/31/16,VWEAX,Call
122803761,422957826,3/10/16,FDGFX,Call
418471594,422957827,11/22/15,VHCOX,Email
245437327,422957828,6/11/15,SMCWX,Web Visit
723597373,422957829,3/25/16,USAIX,Email
142673536,422957830,8/18/15,VSEQX,Visit
207893902,422957831,1/17/15,LMVTX,Email
561859284,422957832,5/12/15,VBTLX,Call
261090554,422957833,8/22/15,FBDIX,Call
212452966,422957834,2/11/15,MPGFX,Web Visit
251370103,422957835,1/13/16,VWUSX,Call
288245209,422957836,4/24/15,USBSX,Call
134149273,422957837,12/10/15,VTSNX,Email
387441255,422957838,11/15/15,PRFDX,Visit
268167152,422957839,10/20/15,VFFVX,Call
578344846,422957840,1/27/15,SEQUX,Call
533316133,422957841,10/7/15,FLCSX,Visit
239538444,422957842,2/3/16,VIIIX,Web Visit
240337153,422957843,3/30/15,VBIAX,Email
418814617,422957844,12/4/15,TEGBX,Web Visit
227266732,422957845,12/17/15,PTTAX,Email
172514182,422957846,1/3/15,FLCSX,Call
150233916,422957847,11/8/15,MMUFX,Visit
102642045,422957848,2/1/15,AWSHX,Visit
159569174,422957849,2/19/16,THOPX,Web Visit
330886771,422957850,1/1/16,VTIVX,Email
245255263,422957851,10/19/15,JAMRX,Email
414142227,422957852,10/24/15,VEMPX,Email
365811250,422957853,6/15/15,MAPTX,Visit
104423287,422957854,11/8/15,RERCX,Email
964619787,422957855,7/20/15,MALOX,Email
108977955,422957856,2/5/15,VPGDX,Call
110928936,422957857,7/24/15,PREIX,Email
242534303,422957858,11/6/15,VDIGX,Visit
206771231,422957859,2/25/15,SPECX,Email
639261177,422957860,4/29/15,FPHAX,Email
145593773,422957861,9/19/15,MAGWX,Call
397126219,422957862,1/13/15,CSRSX,Email
323630447,422957863,9/16/15,VGELX,Visit
427930715,422957864,12/31/15,JAOSX,Visit
587434733,422957865,10/1/15,MDDVX,Web Visit
761959189,422957866,7/13/15,FDCAX,Email
172078443,422957867,7/12/15,ARTIX,Call
877043328,422957868,3/7/15,OTCFX,Web Visit
506986441,422957869,1/22/16,VWIGX,Web Visit
329367051,422957870,7/7/15,CAIBX,Web Visit
127244353,422957871,1/21/16,FRSTX,Visit
480271896,422957872,2/11/15,PRRIX,Web Visit
294668258,422957873,6/16/15,VEXMX,Visit
695071389,422957874,6/23/15,GAUCX,Call
338793151,422957875,1/5/15,VTHRX,Visit
256200942,422957876,2/2/15,VITSX,Web Visit
112453024,422957877,6/18/15,NICSX,Web Visit
499044914,422957878,8/22/15,GABUX,Web Visit
746995794,422957879,8/30/15,VTMFX,Visit
835514420,422957880,2/7/16,FSAGX,Call
226003530,422957881,2/18/15,ARTMX,Email
663394655,422957882,11/21/15,PRHSX,Email
110267729,422957883,4/25/15,JNBAX,Call
144500475,422957884,2/9/16,AEPGX,Visit
289388908,422957885,7/12/15,FUSVX,Call
375364072,422957886,7/4/15,FSENX,Call
888259225,422957887,10/20/15,OAKMX,Visit
228862070,422957888,2/15/16,FDVLX,Email
394622820,422957889,1/12/15,AMRMX,Visit
248325204,422957890,2/20/15,FRDPX,Call
528185292,422957891,8/4/15,OAKLX,Visit
433328060,422957892,12/17/15,FIGRX,Email
236629154,422957893,3/2/16,JAVLX,Visit
175149753,422957894,8/5/15,MPGFX,Email
319504801,422957895,1/24/16,FSIVX,Call
209444944,422957896,4/16/15,GASFX,Visit
135771828,422957897,10/14/15,TAREX,Web Visit
806957084,422957898,11/14/15,RMUNX,Call
464830380,422957899,3/13/16,CSRSX,Email
328554953,422957900,1/24/16,FMAGX,Email
249941791,422957901,2/24/16,PREMX,Email
301444687,422957902,10/1/15,FBGRX,Web Visit
179426621,422957903,9/8/15,TRRNX,Email
411100005,422957904,3/30/15,VFIFX,Visit
478038259,422957905,2/17/15,SGROX,Call
123289192,422957906,9/10/15,TPINX,Email
168765902,422957907,9/13/15,VUSTX,Visit
277075284,422957908,10/15/15,VIMSX,Web Visit
744476502,422957909,3/7/15,FSRPX,Visit
898261775,422957910,11/7/15,MMUFX,Call
106626609,422957911,12/24/15,VWEHX,Visit
222475997,422957912,2/6/15,TRRIX,Email
326767198,422957913,3/19/15,FUSEX,Call
204577385,422957914,4/11/15,FNMIX,Call
379822284,422957915,3/19/15,TRRMX,Web Visit
277273323,422957916,6/8/15,PRSVX,Visit
380333641,422957917,2/27/16,GASFX,Web Visit
424166079,422957918,9/16/15,WASCX,Visit
136115445,422957919,8/22/15,ACRNX,Visit
740714400,422957920,6/12/15,MDLOX,Email
156593822,422957921,1/10/15,FSIVX,Visit
119251690,422957922,2/10/16,USSPX,Email
161975607,422957923,9/26/15,RMUNX,Email
608429508,422957924,3/21/16,VWNEX,Email
395847355,422957925,8/14/15,FPACX,Call
342223830,422957926,2/12/16,TRRHX,Email
213922390,422957927,3/29/16,TRRIX,Visit
239706558,422957928,1/31/16,VTENX,Web Visit
122205783,422957929,1/3/16,THOPX,Web Visit
402592916,422957930,8/16/15,VITPX,Call
218634191,422957931,11/23/15,VHCAX,Visit
588524017,422957932,10/15/15,PRLAX,Visit
341712612,422957933,9/22/15,TBGVX,Call
476497831,422957934,2/19/16,VITPX,Visit
174209613,422957935,4/22/15,FSPHX,Email
992899439,422957936,8/19/15,LSBRX,Visit
208976413,422957937,10/19/15,ODMAX,Visit
236437051,422957938,2/13/16,FSRPX,Email
818139430,422957939,8/12/15,MCLOX,Email
195853737,422957940,5/14/15,VHCAX,Visit
831873856,422957941,4/16/15,HACAX,Web Visit
495976353,422957942,6/11/15,PCRIX,Email
245083566,422957943,4/25/15,ARTQX,Visit
220630934,422957944,5/13/15,VSGAX,Web Visit
466728985,422957945,8/23/15,FSTMX,Call
313488819,422957946,12/31/15,VMGRX,Web Visit
104110489,422957947,10/15/15,GASFX,Call
138964709,422957948,3/15/16,VEXMX,Visit
383549558,422957949,12/9/15,TRRJX,Call
340571563,422957950,1/1/16,FDFAX,Visit
185419250,422957951,6/15/15,TRRMX,Web Visit
393934871,422957952,8/25/15,POGRX,Call
109870754,422957953,6/12/15,TRMCX,Web Visit
190955221,422957954,7/23/15,VHDYX,Visit
854072091,422957955,5/13/15,VQNPX,Web Visit
387657893,422957956,4/23/15,TRRBX,Visit
630574091,422957957,3/4/16,FOCPX,Visit
581617356,422957958,11/6/15,OTCFX,Email
105932979,422957959,12/19/15,AMCPX,Email
107630711,422957960,3/26/15,ORNAX,Call
386602201,422957961,9/14/15,VDAIX,Call
708146541,422957962,8/25/15,PRHSX,Email
660956976,422957963,10/9/15,CAIBX,Call
299279362,422957964,11/30/15,VBIIX,Call
155612023,422957965,5/31/15,MMUFX,Visit
812990886,422957966,7/8/15,FDVLX,Web Visit
154074570,422957967,2/7/16,TRLGX,Email
839759260,422957968,12/17/15,NICSX,Visit
305513729,422957969,6/5/15,VWNDX,Visit
367079817,422957970,11/14/15,FFFGX,Call
137112485,422957971,12/17/15,RERCX,Email
168193318,422957972,6/8/15,SEQUX,Visit
455567294,422957973,3/11/16,JNBCX,Web Visit
599263865,422957974,1/16/16,ANAYX,Call
119189962,422957975,3/18/16,VBMFX,Visit
424652179,422957976,5/4/15,VAIPX,Visit
206658730,422957977,8/23/15,RMUNX,Web Visit
525755913,422957978,4/1/15,VTSAX,Call
506337756,422957979,3/10/15,PIMIX,Visit
694632143,422957980,4/18/15,VWEHX,Email
367916331,422957981,7/16/15,VFIJX,Web Visit
102186390,422957982,7/10/15,USAWX,Call
176844807,422957983,3/16/16,VIPSX,Visit
456673330,422957984,8/17/15,VGHCX,Call
912714644,422957985,8/31/15,CAIBX,Call
184151811,422957986,3/23/15,VTTVX,Visit
594410533,422957987,12/31/15,DODBX,Call
629551322,422957988,1/23/16,PGNAX,Web Visit
834076712,422957989,1/5/16,LSBDX,Call
904453706,422957990,2/5/16,KAUFX,Call
100225568,422957991,10/23/15,VDIGX,Web Visit
114402628,422957992,9/15/15,VFFVX,Call
888901558,422957993,11/21/15,VTIVX,Web Visit
824664622,422957994,12/3/15,AWSHX,Call
257752701,422957995,9/6/15,ACRNX,Web Visit
299281748,422957996,11/11/15,ITHAX,Call
381281720,422957997,8/26/15,VTMFX,Visit
177536906,422957998,2/1/16,YAFFX,Call
942583332,422957999,3/6/15,SGENX,Email
149561295,422958000,11/27/15,ONGIX,Web Visit
458374938,422958001,10/9/15,FCNTX,Web Visit
141925334,422958002,11/23/15,FSELX,Email
842563999,422958003,3/4/15,ABNDX,Visit
309060502,422958004,6/14/15,FKUTX,Call
174375873,422958005,3/19/16,ANAYX,Visit
406184159,422958006,1/24/16,OAKBX,Web Visit
875240873,422958007,2/17/15,PRHSX,Email
119551982,422958008,2/19/16,VTMGX,Call
744792594,422958009,4/16/15,RERCX,Web Visit
570078427,422958010,3/17/15,FRESX,Visit
270466789,422958011,1/16/16,FSNGX,Call
171730603,422958012,3/10/15,AWSHX,Email
547803644,422958013,12/20/15,OGBCX,Call
717392825,422958014,6/6/15,MAPTX,Email
123106160,422958015,4/8/15,PRNEX,Email
244303430,422958016,3/7/15,FSEVX,Visit
240223174,422958017,2/21/15,FSICX,Call
110032232,422958018,10/9/15,PENNX,Visit
105257605,422958019,3/13/15,VFORX,Call
677603203,422958020,1/22/15,FPHAX,Call
931301303,422958021,8/3/15,FGMNX,Call
398991835,422958022,2/3/15,TRRNX,Visit
160249928,422958023,11/24/15,FDGFX,Visit
118062573,422958024,12/5/15,FFFHX,Visit
730695040,422958025,6/18/15,FLPSX,Call
724635019,422958026,2/29/16,MDDVX,Email
684447051,422958027,11/18/15,VTSNX,Web Visit
385403972,422958028,11/21/15,FSPTX,Visit
117622707,422958029,5/30/15,FMAGX,Email
482567059,422958030,8/8/15,NHMAX,Web Visit
843356903,422958031,3/6/16,VMLUX,Email
336528821,422958032,2/22/16,VITPX,Call
356291564,422958033,1/14/16,ACEIX,Visit
168153802,422958034,8/16/15,TEGBX,Email
362730132,422958035,3/1/16,VDIGX,Email
152553704,422958036,6/2/15,FFFFX,Email
290468271,422958037,8/17/15,VTSAX,Call
601213168,422958038,1/30/15,VCAIX,Web Visit
181905416,422958039,1/22/16,HSCSX,Call
371176081,422958040,4/27/15,VCAIX,Visit
434658628,422958041,11/14/15,FSDIX,Visit
301361247,422958042,5/13/15,FDFFX,Email
624127334,422958043,3/8/16,PRGFX,Web Visit
107581450,422958044,10/15/15,VEXPX,Visit
624917860,422958045,4/11/15,ICPAX,Call
142306510,422958046,11/13/15,VASGX,Web Visit
966098063,422958047,12/19/15,TRRDX,Call
456367717,422958048,1/8/16,FLPSX,Call
104512500,422958049,9/16/15,FFRHX,Visit
452351846,422958050,7/5/15,VBIAX,Call
796262339,422958051,6/6/15,GAUCX,Call
527282244,422958052,5/16/15,FSUTX,Web Visit
222349547,422958053,10/10/15,RIDEX,Email
359723382,422958054,8/26/15,VINIX,Visit
553437813,422958055,9/21/15,VTIAX,Email
173712247,422958056,11/15/15,JAOSX,Email
328431849,422958057,1/6/16,OTCFX,Email
231827246,422958058,4/24/15,FPHAX,Web Visit
244044798,422958059,12/8/15,TRREX,Web Visit
450856775,422958060,9/2/15,VMGRX,Email
200989242,422958061,3/30/15,TRRIX,Visit
100844280,422958062,8/27/15,STFGX,Web Visit
556047506,422958063,10/17/15,PTTRX,Call
424317213,422958064,8/9/15,VBTIX,Email
444437661,422958065,6/4/15,VBMPX,Email
574135119,422958066,1/24/15,USHYX,Email
528886385,422958067,2/27/15,FMCSX,Visit
801635249,422958068,1/21/15,SMMIX,Visit
409242729,422958069,2/10/15,TRRDX,Visit
400767356,422958070,6/27/15,VITPX,Visit
448579291,422958071,2/2/16,FAIRX,Web Visit
170972123,422958072,9/5/15,ONGAX,Email
243588376,422958073,8/9/15,TGLDX,Visit
544303352,422958074,2/18/15,PRFHX,Web Visit
171241088,422958075,1/9/15,VFSTX,Call
314966122,422958076,3/16/15,FFFDX,Call
189570705,422958077,1/9/15,AMECX,Email
249427997,422958078,3/12/16,VFIDX,Email
940120332,422958079,6/19/15,FSNGX,Web Visit
409566810,422958080,1/29/15,MDISX,Web Visit
232353226,422958081,8/24/15,VTTVX,Email
235263793,422958082,8/19/15,POSKX,Call
412668880,422958083,1/15/15,BALCX,Web Visit
645925676,422958084,5/9/15,MDDVX,Email
575548625,422958085,12/19/15,GWPAX,Call
780790091,422958086,12/16/15,VGSLX,Visit
628221231,422958087,12/28/15,ANEFX,Call
431476389,422958088,2/26/15,MALOX,Web Visit
459948524,422958089,4/15/15,PRBLX,Email
210728103,422958090,6/24/15,NYVTX,Web Visit
348589816,422958091,4/20/15,ACRNX,Email
138750373,422958092,3/8/15,VWIGX,Call
773353230,422958093,3/4/15,FKUTX,Visit
508008006,422958094,7/23/15,MAGWX,Web Visit
405213356,422958095,9/7/15,JAOSX,Call
439704060,422958096,1/25/16,SNXFX,Visit
396621437,422958097,4/26/15,VMLUX,Email
825567867,422958098,11/15/15,PAAIX,Call
552437281,422958099,3/31/16,ORNAX,Email
454734469,422958100,2/10/15,TWGTX,Email
122404755,422958101,1/18/15,TRRMX,Web Visit
276801565,422958102,5/28/15,VTIVX,Web Visit
210688512,422958103,4/16/15,ABNDX,Visit
930196035,422958104,3/1/16,TRRKX,Visit
229813287,422958105,2/28/15,VIVIX,Call
636239428,422958106,11/13/15,VMGRX,Email
368918243,422958107,2/9/15,VTTHX,Web Visit
123322947,422958108,1/7/15,PRHYX,Visit
128225244,422958109,3/17/15,DODBX,Call
596809552,422958110,1/15/15,USIBX,Call
748482961,422958111,10/8/15,VWNFX,Email
782541684,422958112,5/5/15,VWNAX,Call
119759652,422958113,4/7/15,MALOX,Email
477848082,422958114,7/25/15,VTSNX,Call
919445439,422958115,1/31/15,POAGX,Visit
943302401,422958116,5/14/15,MAMAX,Visit
386294545,422958117,1/21/15,FSTVX,Email
581437333,422958118,3/14/15,FDIVX,Web Visit
481876064,422958119,7/9/15,VEIEX,Web Visit
304230924,422958120,8/28/15,VSIAX,Visit
397610853,422958121,3/17/15,ACEIX,Web Visit
165714746,422958122,11/4/15,LAFFX,Email
139954676,422958123,7/21/15,VQNPX,Email
742974937,422958124,4/1/15,SEQUX,Email
480998692,422958125,2/29/16,FSENX,Email
988702088,422958126,4/5/15,FKGRX,Web Visit
824327367,422958127,8/8/15,JNBAX,Visit
648153050,422958128,8/9/15,VTRIX,Web Visit
536698590,422958129,11/3/15,OAKMX,Call
306471201,422958130,4/3/15,VMGRX,Email
366113714,422958131,1/1/16,FOCPX,Web Visit
994170948,422958132,5/16/15,FSICX,Web Visit
163915741,422958133,12/29/15,FMAGX,Email
135830893,422958134,3/12/15,FNARX,Visit
301239181,422958135,9/15/15,FOCPX,Email
653460877,422958136,11/14/15,VDIGX,Visit
115754774,422958137,3/23/16,GLRBX,Visit
850269782,422958138,1/8/16,PRSGX,Call
487022297,422958139,2/6/15,LMVTX,Call
483299971,422958140,1/29/15,FSRPX,Email
938622151,422958141,10/14/15,ACEIX,Email
273719467,422958142,9/23/15,VFSUX,Visit
595834754,422958143,4/13/15,PTTCX,Email
119208404,422958144,7/30/15,FDCAX,Email
537395847,422958145,11/4/15,VIIIX,Call
256620394,422958146,12/27/15,VMRGX,Call
112663912,422958147,3/3/15,DODFX,Call
120177285,422958148,3/19/15,PRPFX,Call
584275614,422958149,12/5/15,VWITX,Visit
181089737,422958150,8/31/15,MUTHX,Email
843708318,422958151,8/29/15,TEGBX,Visit
152638724,422958152,3/2/16,VBMFX,Email
987713509,422958153,7/7/15,PTRAX,Email
537082119,422958154,12/8/15,VMGRX,Web Visit
105969733,422958155,7/17/15,TBGVX,Call
186158105,422958156,2/7/16,OAKLX,Web Visit
389639358,422958157,2/3/15,ARTIX,Email
955086890,422958158,6/14/15,SWHFX,Call
108201005,422958159,5/30/15,PRGFX,Email
714787709,422958160,9/11/15,TWEIX,Visit
405578960,422958161,9/22/15,ANEFX,Visit
969406655,422958162,2/20/16,MCLOX,Web Visit
350522638,422958163,3/20/15,FDESX,Visit
143185114,422958164,1/23/15,GFACX,Call
953781167,422958165,2/23/15,PRIDX,Email
560183977,422958166,7/10/15,VWIUX,Call
772768410,422958167,1/15/15,VISVX,Visit
755958496,422958168,6/5/15,VTMGX,Call
965439797,422958169,7/30/15,MLPAX,Web Visit
873639189,422958170,4/20/15,LALDX,Call
340132701,422958171,10/9/15,VSCGX,Email
143548163,422958172,2/17/15,WASCX,Email
380351846,422958173,1/9/15,VIVAX,Call
517737359,422958174,1/21/16,FSENX,Visit
797039339,422958175,11/26/15,VDIGX,Web Visit
119208404,422958176,12/7/15,PRSCX,Web Visit
515096364,422958177,11/2/15,VCAIX,Email
476497831,422958178,3/20/15,RPMGX,Web Visit
112539503,422958179,4/17/15,DODBX,Web Visit
919313595,422958180,9/21/15,FSELX,Visit
417649528,422958181,6/26/15,VWIAX,Email
918829942,422958182,7/13/15,FBGRX,Email
146864366,422958183,2/15/15,PRNHX,Email
402798610,422958184,6/15/15,HSCSX,Web Visit
125527361,422958185,2/25/15,VFORX,Email
468665547,422958186,6/2/15,PONDX,Web Visit
190170163,422958187,2/11/16,VFIFX,Email
254736893,422958188,3/11/16,YACKX,Visit
128383012,422958189,7/27/15,FRSTX,Visit
196022083,422958190,5/31/15,VPGDX,Web Visit
556705093,422958191,3/7/15,VWAHX,Call
582574251,422958192,9/24/15,VEIRX,Visit
104267218,422958193,3/24/15,VBIAX,Visit
835372234,422958194,3/5/16,VTRIX,Web Visit
133652566,422958195,8/18/15,AWSHX,Call
245109306,422958196,1/19/16,TRLGX,Email
203070745,422958197,2/27/15,VWNEX,Call
208890237,422958198,3/22/15,FDFFX,Call
112132098,422958199,4/19/15,VHGEX,Visit
254175871,422958200,2/24/15,AMRMX,Email
190228858,422958201,1/25/16,VTMFX,Visit
186200378,422958202,6/27/15,PRHYX,Call
385528976,422958203,3/21/16,GSZIX,Call
387547904,422958204,11/22/15,MINIX,Call
134144253,422958205,1/26/15,VBTIX,Web Visit
369751219,422958206,11/15/15,FSCRX,Email
751661251,422958207,1/12/16,VGHCX,Visit
196731752,422958208,2/16/16,USATX,Web Visit
815133448,422958209,10/25/15,RERFX,Web Visit
225293529,422958210,3/18/15,FSAGX,Email
183457168,422958211,10/28/15,MDDVX,Email
421483432,422958212,5/5/15,VWESX,Call
197293558,422958213,12/4/15,PRDGX,Visit
332291325,422958214,8/13/15,FKGRX,Visit
853208793,422958215,1/30/16,PRNEX,Web Visit
370225551,422958216,9/3/15,VGENX,Web Visit
311109431,422958217,2/16/15,FRIFX,Call
432314776,422958218,10/23/15,JAVLX,Visit
615137239,422958219,2/28/15,VFSTX,Web Visit
245937911,422958220,12/13/15,VTRIX,Call
124529054,422958221,2/6/16,VHGEX,Email
120177285,422958222,10/31/15,VFORX,Web Visit
989571464,422958223,8/27/15,PONDX,Visit
831492421,422958224,7/25/15,PRHYX,Visit
532193574,422958225,6/24/15,SMCWX,Visit
197293558,422958226,8/26/15,RMUNX,Call
149201878,422958227,9/7/15,ACEIX,Visit
485015383,422958228,3/22/15,FLATX,Call
482190947,422958229,9/2/15,FSTVX,Email
124311889,422958230,3/20/16,VIIIX,Visit
262991181,422958231,2/27/16,ODMAX,Web Visit
290787142,422958232,1/14/15,SPECX,Email
431281683,422958233,10/11/15,PRIDX,Call
343378347,422958234,10/28/15,MAMAX,Email
163998844,422958235,8/18/15,TAREX,Web Visit
243434148,422958236,11/22/15,FSIIX,Email
